"Experiment"	"Retention time"	"Cycle time"	"MS/MS count"
"III23_210201"	148.7	0.42297	2
"III23_210129"	137.63	0.31219	0
"HEK_210203"	11.871	0.35694	1
"III23_210129"	141.68	0.3241	0
"HEK_210201"	6.6063	0.36747	1
"HEK_201204"	106.5	6.964	114
"HEK_201204"	6.9392	0.32447	0
"III23_18compl_210129"	5.2434	0.32553	0
"III23_210129"	6.3281	0.48326	3
"III23_210201"	137.75	0.3186	0
"VIII27_210129"	47.607	2.0068	38
"VIII27_210129"	10.141	0.32839	0
"III23_210129"	148.82	0.3241	0
"III23_18compl_210129"	10.743	0.36604	1
"III23_210201"	4.2851	0.36017	1
"III23_210129"	146.48	0.32684	0
"III23_210201"	13.52	0.4192	2
"III23_210129"	1.901	0.36812	1
"III23_18compl_210129"	136.48	0.47974	3
"III23_18compl_210129"	6.7478	0.32624	0
"HEK_210201"	14.145	0.31923	0
"VIII27_210129"	147.03	0.37079	1
"III23_210129"	42.359	2.0167	38
"III23_18compl_210129"	149.5	0.32501	0
"HEK_210201"	137.5	0.31769	0
"III23_210201"	40.435	2.03	36
"III23_18compl_210129"	8.2087	0.32701	0
"HEK_210201"	143.46	0.33325	0
"III12_210129"	58.049	3.2229	58
"HEK_201204"	60.321	2.0968	38
"III23_18compl_210129"	5.5134	0.32584	0
"III23_210129"	17.951	6.4516	102
"III12_210129"	5.1002	0.32315	0
"III23_210129"	145.77	0.36346	1
"III12_210129"	13.619	0.32009	0
"III12_210129"	135.74	0.44495	3
"HEK_201204"	14.753	0.31981	0
"III23_210129"	53.802	6.384	110
"HEK_210203"	142.32	0.32776	0
"HEK_210201"	149.49	0.3241	0
"HEK_210201"	109.34	6.6229	105
"HEK_210203"	38.462	1.9958	36
"III12_210129"	6.7476	0.32358	0
"III23_210129"	79.826	2.0897	38
"HEK_210201"	145.71	0.32776	0
"HEK_201204"	143.78	0.33234	0
"III12_210129"	6.0274	0.36701	1
"VIII27_210129"	142.95	0.49438	3
"VIII27_210129"	7.9364	0.48403	3
"III23_210201"	3.8782	0.3676	1
"HEK_210203"	148.94	0.32501	0
"III23_18compl_210129"	14.018	0.32078	0
"HEK_210201"	138.4	0.31677	0
"HEK_210201"	28.233	2.0508	38
"III23_210129"	45.055	2.1302	40
"HEK_201204"	9.8014	0.42612	2
"HEK_210203"	6.2021	0.32375	0
"HEK_201204"	148.6	0.32501	0
"VIII27_210129"	89.448	2.0549	36
"VIII27_210129"	8.8243	0.32507	0
"III12_210129"	145.78	0.32684	0
"III23_18compl_210129"	5.2094	0.32478	0
"VIII27_210129"	148.65	0.32501	0
"III23_210129"	2.4043	0.36793	1
"III12_210129"	8.7249	0.32461	0
"III23_18compl_210129"	149.78	0.32501	0
"HEK_201204"	3.3734	0.32242	0
"III23_18compl_210129"	9.5557	0.32948	0
"III23_18compl_210129"	10.662	0.32839	0
"III23_210201"	149.47	0.32501	0
"VIII27_210129"	141.96	0.36346	1
"HEK_210201"	12.429	0.31866	0
"HEK_210201"	48.94	2.124	38
"HEK_210203"	139.21	0.31952	0
"VIII27_210129"	77.599	6.4316	111
"III23_18compl_210129"	7.8191	0.32733	0
"HEK_210203"	1.3481	0.32523	0
"III23_210201"	24.859	6.4142	115
"VIII27_210129"	3.95	0.32307	0
"III12_210129"	0.69326	0.36749	1
"III23_210129"	139.36	0.36255	1
"III23_210129"	138.76	0.48065	3
"III23_18compl_210129"	4.3905	0.3253	0
"III12_210129"	3.7927	0.36761	1
"HEK_210201"	148.14	0.32593	0
"III23_18compl_210129"	112.3	6.9566	113
"III23_210201"	142.25	0.37079	1
"VIII27_210129"	140.08	0.48248	3
"HEK_210203"	12.304	0.36352	1
"VIII27_210129"	5.8517	0.32269	0
"HEK_210203"	87.771	2.0883	36
"HEK_210203"	136.87	0.47974	3
"III23_210201"	138.73	0.31952	0
"III23_18compl_210129"	15.694	0.32198	0
"HEK_210203"	142.71	0.4303	2
"HEK_210203"	4.1161	0.42234	2
"III12_210129"	147.98	0.32501	0
"III23_210201"	140.7	0.3186	0
"HEK_210201"	7.6862	0.36787	1
"III12_210129"	139.09	0.32135	0
"HEK_210203"	17.382	4.8701	73
"HEK_210201"	140.44	0.41748	2
"HEK_210201"	0.9747	0.32478	0
"III23_18compl_210129"	149.62	0.36896	1
"III23_18compl_210129"	54.878	6.2695	109
"III23_210201"	11.466	0.3578	1
"HEK_210203"	144.82	0.33234	0
"III23_210201"	2.9524	0.32385	0
"III23_210201"	138.53	0.36255	1
"HEK_210201"	149.55	0.3241	0
"VIII27_210129"	143.8	0.3772	1
"HEK_210203"	11.972	0.35671	1
"III23_210129"	7.9863	0.40649	2
"III23_18compl_210129"	114.57	6.6925	102
"III23_210201"	12.792	0.31992	0
"III23_210129"	11.315	0.32129	0
"HEK_210203"	141.25	0.54108	4
"III23_18compl_210129"	12.047	0.36341	1
"III12_210129"	115.44	6.6847	104
"III23_210129"	136.81	0.60516	5
"III23_210201"	2.0253	0.3677	1
"III23_18compl_210129"	0.85756	0.32542	0
"VIII27_210129"	15.813	0.67921	7
"III12_210129"	3.9268	0.32292	0
"III23_210129"	1.3133	0.36057	1
"III23_18compl_210129"	78.412	6.2782	102
"HEK_210201"	140.43	0.3186	0
"HEK_201204"	1.953	0.32267	0
"HEK_201204"	82.442	2.0334	36
"HEK_201204"	149.88	0.32501	0
"III23_18compl_210129"	140.67	0.35522	1
"III23_18compl_210129"	1.8119	0.32486	0
"HEK_210203"	9.5475	0.32896	0
"HEK_210201"	4.5166	0.32413	0
"HEK_210201"	8.681	0.36741	1
"HEK_210201"	8.8662	0.36781	1
"HEK_210201"	5.9042	0.32375	0
"HEK_201204"	6.7934	0.32435	0
"III23_210201"	72.504	2.1364	38
"HEK_201204"	8.5923	0.32478	0
"HEK_210203"	137.3	0.31219	0
"HEK_201204"	141.4	0.4834	3
"III12_210129"	141.23	0.32135	0
"VIII27_210129"	11.171	0.32118	0
"HEK_201204"	13.037	0.66633	6
"HEK_210201"	0.90853	0.3247	0
"III23_210201"	53.573	2.0174	38
"HEK_210203"	4.4181	0.32375	0
"HEK_210203"	145.56	0.37262	1
"III23_210129"	138.69	0.4184	2
"III23_18compl_210129"	148.31	0.40741	2
"HEK_210203"	4.1433	0.3243	0
"HEK_210203"	14.866	0.41971	2
"III23_18compl_210129"	142.39	0.55206	4
"HEK_210201"	141.98	0.32227	0
"HEK_210201"	145.79	0.37079	1
"III23_210201"	133.76	6.9855	112
"III23_210129"	11.182	0.32209	0
"III23_18compl_210129"	124.67	6.7575	103
"VIII27_210129"	0.16047	0.35984	1
"III23_210201"	148.12	0.32593	0
"III23_18compl_210129"	143.53	0.49438	3
"III23_210129"	4.8315	0.36753	1
"VIII27_210129"	108.48	6.9978	112
"HEK_210201"	11.003	0.3673	1
"III23_18compl_210129"	140.4	0.32135	0
"HEK_210201"	137.24	0.31952	0
"III23_210201"	1.2164	0.32442	0
"III23_210201"	6.9459	0.42232	2
"HEK_210203"	11.205	0.36598	1
"III23_210201"	12.29	0.36398	1
"III23_210201"	2.335	0.36046	1
"III23_210201"	76.477	2.1538	38
"III12_210129"	6.1655	0.35977	1
"III23_18compl_210129"	3.8138	0.3249	0
"HEK_210201"	137.95	0.47791	3
"HEK_201204"	140.58	0.4184	2
"III12_210129"	12.475	0.35608	1
"III12_210129"	139.58	0.54382	4
"III23_18compl_210129"	141.29	0.35797	1
"HEK_201204"	149.74	0.32501	0
"III23_210129"	1.8395	0.36732	1
"HEK_201204"	148.65	0.32501	0
"III12_210129"	147.38	0.36163	1
"HEK_210201"	141.06	0.3653	1
"III23_210201"	44.752	2.0986	38
"III12_210129"	10.098	0.37188	1
"III23_18compl_210129"	11.011	0.32295	0
"III23_18compl_210129"	5.5978	0.3253	0
"III23_210129"	79.51	2.0174	38
"III12_210129"	145.68	0.32684	0
"HEK_210201"	148.25	0.32501	0
"III23_210129"	3.9982	0.32274	0
"HEK_210203"	38.359	2.0435	38
"HEK_210201"	12.747	0.31889	0
"III23_210201"	39.146	2.1172	38
"III23_18compl_210129"	12.583	0.36398	1
"III23_210129"	141	0.32043	0
"III12_210129"	50.862	2.0208	36
"HEK_210201"	1.3874	0.36859	1
"III23_210129"	10.026	0.32856	0
"III23_18compl_210129"	22.603	6.7739	115
"III23_210201"	112.45	6.4485	103
"III23_210201"	7.8439	0.32504	0
"III23_18compl_210129"	17.847	5.0999	79
"HEK_210201"	71.218	1.9972	36
"HEK_210201"	146.84	0.36987	1
"III23_210201"	6.5559	0.40526	2
"III23_210201"	13.244	0.58033	5
"III23_210129"	49.615	2.0318	36
"VIII27_210129"	138.1	0.42206	2
"HEK_210201"	9.2147	0.32553	0
"HEK_210201"	76.1	6.3231	105
"HEK_201204"	9.7109	0.40924	2
"III23_210129"	77.79	6.5533	107
"VIII27_210129"	12.078	0.32003	0
"III23_210201"	100.1	6.5785	110
"HEK_201204"	0.41743	0.35918	1
"HEK_210203"	137.51	0.3186	0
"III23_210201"	55.765	2.0048	36
"III12_210129"	0.80157	0.3667	1
"III12_210129"	149.93	0.32501	0
"III23_210201"	9.2826	0.42572	2
"HEK_210203"	12.018	0.35631	1
"HEK_210203"	87.105	6.9292	113
"VIII27_210129"	139.52	0.41931	2
"HEK_210201"	4.3647	0.32355	0
"III12_210129"	11.566	0.32055	0
"III23_210201"	142.62	0.37354	1
"III23_210201"	13.641	0.32112	0
"III12_210129"	9.5735	0.36415	1
"HEK_210203"	138.03	0.31952	0
"HEK_210203"	147.28	0.32684	0
"III23_210201"	14.495	0.403	2
"III12_210129"	63.968	1.932	36
"III12_210129"	71.927	2.0448	38
"HEK_210203"	6.4064	0.40501	2
"III23_210201"	5.4704	0.42209	2
"HEK_210201"	12.361	0.36301	1
"III23_210129"	99.076	7.0116	118
"VIII27_210129"	146.9	0.42297	2
"III12_210129"	8.8281	0.42355	2
"III23_18compl_210129"	0.68098	0.36881	1
"III23_18compl_210129"	74.734	2.0499	36
"III23_210129"	142.86	0.33234	0
"HEK_201204"	4.6974	0.32312	0
"III23_18compl_210129"	5.3863	0.32498	0
"HEK_210201"	4.8451	0.32375	0
"III23_210129"	48.11	6.5586	117
"III12_210129"	38.551	2.0851	38
"III12_210129"	103.39	6.8147	111
"HEK_210203"	134.02	6.7905	103
"HEK_210201"	35.638	5.8504	106
"III23_210129"	139.38	0.47974	3
"HEK_201204"	11.955	0.31923	0
"VIII27_210129"	10.802	0.32827	0
"HEK_201204"	55.191	2.0238	38
"VIII27_210129"	9.0927	0.37045	1
"HEK_210203"	139.38	0.3186	0
"VIII27_210129"	1.2786	0.32336	0
"HEK_210203"	146.67	0.32684	0
"VIII27_210129"	8.2334	0.36873	1
"HEK_210203"	10.491	0.3301	0
"HEK_210201"	138.58	0.36255	1
"VIII27_210129"	3.5112	0.3232	0
"III23_210129"	59.906	2.0988	38
"III23_210129"	137.63	0.41107	2
"III23_18compl_210129"	141.08	0.47974	3
"HEK_210203"	9.5298	0.3289	0
"III23_210201"	14.562	0.41908	2
"III23_210129"	0.76351	0.32326	0
"HEK_210201"	3.1227	0.32474	0
"HEK_201204"	77.727	2.0961	38
"VIII27_210129"	146.63	0.32593	0
"HEK_210201"	146.39	0.4248	2
"HEK_210203"	138.61	0.32043	0
"VIII27_210129"	127.94	6.6884	102
"HEK_210201"	0.17526	0.46863	3
"III23_18compl_210129"	10.679	0.33033	0
"HEK_210203"	3.4439	0.32435	0
"III23_210129"	149.44	0.32501	0
"HEK_210201"	132.26	6.6953	102
"HEK_210203"	1.5776	0.32518	0
"III23_18compl_210129"	75.054	2.0549	38
"III23_210201"	3.5473	0.3239	0
"HEK_210203"	57.288	6.2329	108
"HEK_210201"	86.919	6.9273	116
"HEK_210201"	148.45	0.36896	1
"III12_210129"	145.38	0.32684	0
"HEK_201204"	91.417	6.6714	111
"HEK_210201"	10.808	0.37233	1
"HEK_201204"	145.79	0.32684	0
"III12_210129"	8.2739	0.3249	0
"III23_18compl_210129"	2.5463	0.32524	0
"VIII27_210129"	10.356	0.3281	0
"III12_210129"	137.68	0.31311	0
"III12_210129"	142.46	0.42755	2
"HEK_210201"	5.9325	0.36032	1
"III12_210129"	139.24	0.36438	1
"III12_210129"	138.34	0.42023	2
"III12_210129"	12.389	0.47945	3
"III23_18compl_210129"	74.161	2.1222	36
"HEK_210203"	15.451	0.32175	0
"III23_210201"	14.753	0.32152	0
"III23_18compl_210129"	16.49	0.78884	8
"III23_18compl_210129"	34.882	2.1027	38
"III12_210129"	95.551	6.8399	117
"III23_18compl_210129"	32.204	5.7182	111
"III23_210129"	36.771	2.1197	36
"III23_210201"	41.144	2.1497	38
"III23_18compl_210129"	108.17	6.7085	105
"VIII27_210129"	7.996	0.32441	0
"HEK_210201"	3.8341	0.32385	0
"III23_210129"	149.69	0.32501	0
"III23_18compl_210129"	122.88	6.8596	105
"III12_210129"	13.34	0.32072	0
"III23_210201"	53.641	2.1119	38
"III23_210129"	138.38	0.31952	0
"III23_18compl_210129"	3.2769	0.32554	0
"HEK_210203"	12.247	0.31992	0
"VIII27_210129"	1.3699	0.36725	1
"III23_18compl_210129"	136.61	0.9137	10
"III23_210129"	15.275	0.32072	0
"III12_210129"	148.18	0.32501	0
"III23_210129"	149.58	0.32501	0
"III23_210201"	14.119	0.41931	2
"VIII27_210129"	9.5566	0.32759	0
"III23_210129"	1.3762	0.32409	0
"III23_18compl_210129"	15.082	0.35791	1
"HEK_201204"	2.3112	0.32335	0
"III23_210201"	31.866	2.0859	38
"VIII27_210129"	147.77	0.32501	0
"HEK_210201"	17.709	4.9802	77
"III12_210129"	140.75	0.54199	4
"III23_210201"	148.02	0.32776	0
"HEK_201204"	3.2286	0.40479	2
"III23_210129"	139.91	0.32135	0
"III23_210129"	146.81	0.32593	0
"HEK_201204"	140.01	0.41931	2
"III23_210201"	70.349	2.081	36
"VIII27_210129"	127.72	6.7094	103
"III23_210201"	81.456	6.7566	119
"HEK_201204"	141.32	0.41931	2
"III12_210129"	145.49	0.32776	0
"HEK_210203"	28.65	5.975	105
"HEK_210201"	115.27	6.8326	107
"III23_210129"	146.66	0.36987	1
"III23_210129"	14.085	0.36489	1
"III23_210129"	15.54	0.4133	2
"III23_210129"	0.93866	0.32367	0
"VIII27_210129"	56.512	2.1517	38
"III23_18compl_210129"	147.27	0.42389	2
"VIII27_210129"	146	0.36346	1
"HEK_201204"	7.693	0.3249	0
"III23_18compl_210129"	88.296	6.5094	110
"III23_210129"	14.678	0.3574	1
"HEK_201204"	1.1386	0.32295	0
"III23_210201"	11.821	0.36421	1
"III23_210129"	143.27	0.67749	6
"HEK_201204"	15.105	0.32003	0
"III23_210201"	12.869	0.47968	3
"VIII27_210129"	2.5069	0.42256	2
"HEK_201204"	11.604	0.31895	0
"HEK_210201"	149.94	0.32501	0
"III12_210129"	40.124	5.7928	104
"VIII27_210129"	1.2069	0.32405	0
"HEK_210203"	7.1302	0.32407	0
"III23_210129"	8.4393	0.36942	1
"III23_210129"	15.902	0.48071	3
"VIII27_210129"	137.91	0.4184	2
"III12_210129"	11.732	0.31986	0
"HEK_201204"	16.582	1.1009	13
"HEK_201204"	7.7533	0.32473	0
"III23_18compl_210129"	0.93486	0.3253	0
"III23_18compl_210129"	140.91	0.41748	2
"HEK_210201"	7.7995	0.3608	1
"HEK_210201"	7.351	0.32393	0
"HEK_210203"	144.12	0.43213	2
"HEK_201204"	31.777	2.1379	38
"VIII27_210129"	148.94	0.32501	0
"HEK_201204"	138.74	0.54108	4
"III12_210129"	14.841	0.36512	1
"III23_18compl_210129"	55.085	6.4742	113
"HEK_210203"	1.7761	0.32475	0
"III23_18compl_210129"	108.73	6.8335	111
"VIII27_210129"	9.9755	0.32804	0
"HEK_201204"	138.47	0.31677	0
"III23_210201"	137	0.31952	0
"VIII27_210129"	0.38812	0.32417	0
"VIII27_210129"	57.218	2.019	36
"III23_210129"	145.96	0.32684	0
"III23_210129"	147.74	0.42297	2
"HEK_210203"	47.272	6.4725	113
"HEK_210203"	138.56	0.36438	1
"III23_18compl_210129"	148.64	0.42389	2
"VIII27_210129"	31.814	6.3826	117
"III23_210201"	3.6297	0.32375	0
"HEK_210201"	85.697	2.0842	38
"III23_210201"	16.358	1.2893	16
"III23_210129"	144.58	0.49255	3
"III23_210201"	1.1792	0.42322	2
"III23_210129"	2.9131	0.32405	0
"III23_210201"	19.23	6.6442	105
"III23_18compl_210129"	141.9	0.3241	0
"III23_210129"	138.89	0.32043	0
"HEK_210203"	13.83	0.36421	1
"III12_210129"	144.97	0.32959	0
"III12_210129"	12.103	0.31992	0
"HEK_210201"	149.43	0.32501	0
"VIII27_210129"	145.51	0.32867	0
"III12_210129"	52.219	2.0169	38
"III23_210201"	141.73	0.61249	5
"HEK_201204"	145.66	0.32684	0
"III23_210201"	9.7916	0.3289	0
"HEK_210203"	109.6	6.7648	106
"HEK_210201"	69.489	1.9368	36
"III23_210201"	41.542	2.1368	38
"VIII27_210129"	12.514	0.31992	0
"III12_210129"	2.1656	0.32371	0
"III12_210129"	141.95	0.4834	3
"III23_18compl_210129"	110.89	1.8507	32
"III23_18compl_210129"	133.23	2.0535	36
"III23_18compl_210129"	5.6636	0.3255	0
"III23_210201"	76.306	1.9867	36
"III23_210129"	4.2387	0.32398	0
"III12_210129"	3.8561	0.42133	2
"III12_210129"	46.476	6.3506	115
"III23_210201"	102.66	6.714	110
"III23_210201"	139.59	0.47882	3
"III23_210201"	88.961	1.9528	36
"III23_18compl_210129"	133.2	2.1249	36
"III23_210201"	29.302	6.6327	118
"VIII27_210129"	86.741	6.6843	113
"III12_210129"	37.698	6.2338	111
"III12_210129"	2.2556	0.36688	1
"III12_210129"	72.704	6.4787	114
"III23_210129"	137.54	0.4184	2
"VIII27_210129"	4.8046	0.32304	0
"HEK_210203"	38.393	2.0927	38
"III23_210129"	5.72	0.32301	0
"HEK_210201"	148.42	0.32593	0
"III23_18compl_210129"	141.94	0.32227	0
"III12_210129"	4.6758	0.39617	2
"III12_210129"	130.56	6.546	99
"III12_210129"	4.4637	0.32278	0
"VIII27_210129"	144.22	0.49347	3
"HEK_210201"	148.54	0.32501	0
"HEK_201204"	4.5597	0.32335	0
"III23_210201"	6.3469	0.32441	0
"III23_18compl_210129"	10.517	0.32999	0
"HEK_210203"	140.09	0.32043	0
"III12_210129"	4.7332	0.32298	0
"III23_210201"	46.489	2.13	40
"III23_210129"	2.9643	0.36009	1
"HEK_201204"	22.81	6.6503	117
"HEK_201204"	10.001	0.32816	0
"III12_210129"	2.148	0.36675	1
"HEK_210203"	38.496	6.5952	116
"III23_210129"	15.001	0.60677	5
"HEK_210203"	146.15	0.32684	0
"III23_210201"	12.639	0.35711	1
"III23_18compl_210129"	8.9423	0.37056	1
"III23_210201"	32.2	2.073	40
"III23_18compl_210129"	18.01	4.8375	74
"VIII27_210129"	12.349	0.36289	1
"HEK_201204"	139.18	0.36438	1
"III23_210201"	15.168	0.72636	7
"HEK_201204"	139.67	0.31952	0
"III23_18compl_210129"	6.5252	0.32544	0
"HEK_210201"	147.92	0.32593	0
"VIII27_210129"	144.2	0.33417	0
"III23_18compl_210129"	15.536	0.6094	5
"III23_18compl_210129"	8.3745	0.32719	0
"III23_18compl_210129"	14.633	0.32101	0
"VIII27_210129"	3.2843	0.32304	0
"HEK_201204"	5.6149	0.32267	0
"HEK_201204"	142.65	0.37445	1
"VIII27_210129"	143.34	0.36896	1
"HEK_201204"	147.67	0.36896	1
"HEK_210201"	137.72	0.48065	3
"VIII27_210129"	138.04	0.36621	1
"HEK_201204"	11.126	0.31992	0
"III23_210201"	140.24	0.3186	0
"HEK_210203"	100.18	6.9424	111
"III12_210129"	138.27	0.32043	0
"III12_210129"	12.287	0.36421	1
"III23_18compl_210129"	137.13	0.41656	2
"III23_210201"	8.5661	0.36896	1
"III12_210129"	144.99	0.48798	3
"VIII27_210129"	12.439	0.36318	1
"III23_18compl_210129"	141.74	0.36896	1
"VIII27_210129"	6.0556	0.32304	0
"III23_210129"	100.59	6.6202	113
"HEK_210203"	12.414	0.31969	0
"HEK_210201"	119	6.9168	107
"III12_210129"	132.57	2.0334	36
"III23_210129"	15.76	0.32095	0
"III23_210129"	10.618	0.32907	0
"HEK_210203"	146.84	0.32684	0
"HEK_210203"	147.57	0.32593	0
"III23_210129"	12	0.41822	2
"HEK_210203"	12.09	0.31986	0
"III23_210129"	143.42	0.55389	4
"HEK_201204"	14.677	0.32003	0
"HEK_210201"	148.27	0.32501	0
"III23_18compl_210129"	144.69	0.33142	0
"HEK_210201"	2.3638	0.32504	0
"VIII27_210129"	148.92	0.36896	1
"VIII27_210129"	138.55	0.41931	2
"HEK_210201"	6.0449	0.3241	0
"VIII27_210129"	1.2948	0.32413	0
"HEK_201204"	3.1786	0.32225	0
"HEK_210201"	149.57	0.36896	1
"III23_210201"	140.89	0.32043	0
"HEK_210203"	7.2294	0.32444	0
"III23_210129"	139.59	0.36438	1
"VIII27_210129"	0.88917	0.3242	0
"III12_210129"	7.906	0.32547	0
"HEK_201204"	6.3071	0.36724	1
"III23_18compl_210129"	146.45	0.32684	0
"VIII27_210129"	134.3	6.9644	109
"III23_210201"	44.271	1.978	36
"HEK_210203"	2.0917	0.3248	0
"HEK_210203"	146.33	0.32684	0
"HEK_210201"	14.018	0.31981	0
"III23_210129"	2.5029	0.32387	0
"III12_210129"	4.9712	0.32318	0
"HEK_201204"	13.517	0.31969	0
"III12_210129"	147.55	0.32501	0
"HEK_210203"	31.09	2.0839	38
"III23_18compl_210129"	3.444	0.32526	0
"III23_210129"	4.5594	0.42149	2
"HEK_210201"	10.565	0.37188	1
"VIII27_210129"	141.83	0.3653	1
"III23_18compl_210129"	3.684	0.36172	1
"III23_210129"	5.017	0.32301	0
"HEK_201204"	144.24	0.33325	0
"HEK_210201"	1.3635	0.32497	0
"HEK_201204"	10.359	0.37165	1
"III23_210201"	4.6352	0.32381	0
"VIII27_210129"	146.07	0.32684	0
"HEK_201204"	135.14	4.2938	63
"III23_210129"	41.636	2.0167	38
"III23_210129"	105.99	6.92	112
"III23_18compl_210129"	114.34	6.7429	105
"III23_210201"	90.34	2.0009	34
"III12_210129"	138.74	0.36346	1
"III23_210129"	149.97	0.36804	1
"III23_210201"	3.3051	0.42214	2
"III23_18compl_210129"	54.739	2.0304	38
"HEK_201204"	0.49083	0.32297	0
"HEK_210203"	138.67	0.36438	1
"III23_18compl_210129"	12.453	0.36404	1
"III23_18compl_210129"	10.79	0.3229	0
"III12_210129"	9.5346	0.32793	0
"III12_210129"	1.4695	0.36713	1
"III12_210129"	90.595	6.6769	113
"III23_18compl_210129"	146.89	0.32593	0
"HEK_210201"	78.222	6.6971	117
"III23_210201"	96.304	2.0572	36
"III23_210129"	13.748	0.31986	0
"VIII27_210129"	2.5194	0.36032	1
"VIII27_210129"	15.88	0.41925	2
"HEK_210201"	35.494	2.1231	40
"III23_210129"	139.47	0.36346	1
"HEK_210203"	144.53	0.33325	0
"III12_210129"	13.863	0.32009	0
"III23_210129"	6.8032	0.3594	1
"III23_210201"	139.06	0.48248	3
"HEK_210203"	146.75	0.36346	1
"HEK_201204"	15.92	0.54537	4
"III12_210129"	15.505	0.54199	4
"HEK_210203"	2.3341	0.32414	0
"VIII27_210129"	141.55	0.65277	6
"HEK_210201"	3.2176	0.36102	1
"III23_210201"	7.4155	0.3245	0
"III23_210129"	1.0565	0.32325	0
"HEK_210201"	147.88	0.32593	0
"HEK_201204"	7.6351	0.36106	1
"III12_210129"	147.36	0.36804	1
"HEK_201204"	148.52	0.32501	0
"HEK_201204"	5.8482	0.3594	1
"HEK_210201"	146.8	0.32593	0
"III23_210201"	145.19	0.32959	0
"III23_18compl_210129"	9.4844	0.3297	0
"HEK_210201"	147.11	0.32684	0
"III23_210129"	33.058	1.9469	36
"III23_18compl_210129"	136.54	0.54382	4
"HEK_210203"	147.28	0.32684	0
"HEK_210203"	148.06	0.32593	0
"VIII27_210129"	9.1406	0.32598	0
"III23_18compl_210129"	10.144	0.5373	4
"HEK_201204"	5.472	0.32347	0
"III23_210201"	8.1313	0.32484	0
"HEK_210201"	143.56	0.49622	3
"III23_18compl_210129"	136.89	0.41656	2
"III23_210201"	15.231	0.32089	0
"HEK_210201"	65.616	1.9839	38
"III12_210129"	120.25	6.6719	102
"HEK_210201"	8.0182	0.32461	0
"HEK_210203"	10.408	0.32913	0
"HEK_201204"	148.27	0.32501	0
"III23_210129"	5.2069	0.36678	1
"III23_210201"	9.5531	0.32879	0
"III23_18compl_210129"	138.86	0.41748	2
"III23_210201"	11.241	0.32278	0
"HEK_210203"	39.974	2.0249	36
"HEK_210201"	8.6245	0.32484	0
"HEK_210201"	67.867	2.0398	38
"III23_210129"	79.26	6.7204	115
"III23_18compl_210129"	0.40342	0.32521	0
"III12_210129"	138.53	0.47974	3
"HEK_201204"	100.99	1.9519	36
"III12_210129"	4.7101	0.421	2
"HEK_210203"	109.94	6.7877	107
"III12_210129"	120.8	6.7113	104
"HEK_201204"	7.737	0.3253	0
"III23_210201"	149.29	0.32593	0
"HEK_210203"	129.67	6.1194	94
"HEK_210203"	144.62	0.4303	2
"HEK_210203"	10.137	0.37354	1
"III23_210129"	90.061	2.0238	36
"III23_18compl_210129"	103.75	1.9826	36
"III12_210129"	103.16	6.6852	112
"HEK_201204"	144.19	0.33325	0
"III12_210129"	110.26	7.1361	117
"HEK_201204"	144.64	0.37445	1
"III12_210129"	148.86	0.3241	0
"HEK_210201"	138.29	0.54382	4
"VIII27_210129"	12.024	0.31906	0
"III23_18compl_210129"	13.117	0.32026	0
"III23_210201"	147.01	0.36987	1
"III23_210129"	13.529	0.36381	1
"III23_210201"	77.115	2.1341	38
"III23_210201"	148.91	0.32593	0
"HEK_210203"	4.6422	0.36736	1
"III23_210129"	13.016	0.72676	7
"III23_210201"	71.836	6.5849	116
"HEK_210201"	100.87	6.6463	107
"III23_18compl_210129"	86.928	2.0078	36
"III12_210129"	15.157	0.36432	1
"VIII27_210129"	15.654	0.86992	9
"HEK_201204"	141.81	0.42297	2
"HEK_210203"	136.09	0.78918	8
"III23_210129"	131.09	6.6119	101
"III23_210201"	10.905	0.52191	4
"III12_210129"	10.352	0.32822	0
"III12_210129"	11.662	0.36341	1
"III12_210129"	138.01	0.36621	1
"III23_18compl_210129"	134.98	3.6649	54
"VIII27_210129"	138.22	0.3653	1
"III12_210129"	8.0439	0.32444	0
"HEK_210201"	6.4659	0.32447	0
"HEK_201204"	138.93	0.32043	0
"HEK_210201"	47.826	1.9771	36
"III23_18compl_210129"	1.3948	0.32473	0
"III23_210201"	18.34	6.7863	108
"III23_18compl_210129"	143.72	0.4953	3
"III23_210129"	145.66	0.32867	0
"VIII27_210129"	71.491	2.0847	38
"III23_210201"	6.5626	0.42257	2
"III23_210201"	10.75	0.32936	0
"VIII27_210129"	9.9044	0.32747	0
"VIII27_210129"	146.09	0.32593	0
"III12_210129"	9.5401	0.32804	0
"III12_210129"	45.645	2.0039	40
"HEK_210201"	138.49	0.31769	0
"VIII27_210129"	83.303	2.1478	38
"III23_210201"	138.65	0.41656	2
"HEK_201204"	28.57	2.0863	38
"HEK_210201"	148.19	0.32593	0
"III23_18compl_210129"	148.87	0.32593	0
"III23_210201"	4.5051	0.36798	1
"VIII27_210129"	141.42	0.36621	1
"III23_210129"	141.53	0.42206	2
"HEK_210201"	147.36	0.32593	0
"III23_18compl_210129"	81.811	1.9936	36
"III23_18compl_210129"	148.79	0.32593	0
"VIII27_210129"	72.855	2	36
"VIII27_210129"	34.306	6.5208	119
"HEK_210201"	148.44	0.32501	0
"III23_210129"	57.177	2.07	38
"III23_18compl_210129"	140.85	0.31952	0
"HEK_210203"	135.89	0.30945	0
"III12_210129"	8.6693	0.32541	0
"HEK_201204"	14.236	0.36272	1
